"year(cout)","month(cout)","deweyBin","Mexico","Ireland","Spain","Israel","Egypt","Vietnam","Germany","Russia","China","Cuba","Iraq","Japan"
2008,3,793,4,3,1,0,0,0,0,0,6,0,0,1
2008,4,793,0,4,0,0,0,0,0,1,2,0,0,0
2008,5,793,1,4,1,0,0,0,0,1,6,0,0,0
2008,6,793,3,4,1,0,0,0,0,0,1,0,0,0
2008,7,793,0,3,0,0,0,0,0,1,1,0,0,0
2008,8,793,1,1,1,0,0,0,0,0,3,0,0,3
2008,9,793,1,2,1,0,0,0,0,0,1,0,0,0
2008,10,793,0,1,0,0,0,0,0,2,2,0,0,0
2008,11,793,0,3,0,0,0,0,0,2,4,0,0,0
2008,12,793,0,2,0,0,0,0,0,0,2,0,0,1
2009,1,793,1,3,1,0,0,0,0,0,0,0,0,1
2009,2,793,1,4,0,0,0,0,0,0,6,0,0,0
2009,3,793,1,1,0,0,0,0,0,0,3,0,0,0
2009,4,793,1,1,0,0,0,0,0,0,3,0,0,0
2009,5,793,0,2,0,0,0,0,0,1,1,0,0,0
2009,6,793,0,1,1,0,0,0,0,0,2,0,0,0
2009,7,793,0,1,0,0,0,0,0,1,2,0,0,0
2009,8,793,0,1,0,0,0,0,0,1,2,1,0,0
2009,9,793,0,2,1,0,0,0,0,0,0,0,0,0
2009,10,793,0,1,0,0,0,0,0,2,0,0,0,0
2009,11,793,0,4,0,0,0,0,0,1,4,0,0,0
2009,12,793,0,4,0,0,0,0,0,0,1,0,0,0
2010,1,793,0,2,0,0,0,0,0,0,1,0,0,0
2010,2,793,0,1,0,0,0,0,0,0,1,0,0,0
2010,3,793,0,3,0,0,0,0,0,1,1,0,0,0
2010,4,793,1,1,0,0,0,0,0,1,2,0,0,0
2010,5,793,1,1,2,0,0,0,0,0,1,0,0,0
2010,6,793,2,0,0,0,0,0,0,2,1,0,0,0
2010,7,793,0,0,0,0,0,0,0,1,1,0,0,0
2010,8,793,0,2,1,0,0,0,0,2,2,0,0,0
2010,9,793,0,1,0,0,0,0,0,0,0,0,0,0
2010,10,793,0,1,0,0,0,0,0,0,2,0,0,0
2010,11,793,0,3,0,0,0,0,0,1,0,0,0,0
2010,12,793,0,0,0,0,0,0,0,2,2,0,0,0
2011,1,793,0,4,1,0,0,0,0,3,2,0,0,0
2011,2,793,2,1,0,0,0,0,0,0,1,0,0,0
2011,3,793,0,3,0,0,0,0,0,1,1,0,0,0
2011,4,793,0,1,0,0,0,0,0,1,0,0,0,0
2011,5,793,0,1,1,0,0,0,1,0,1,0,0,0
2011,6,793,3,1,1,0,0,0,0,2,1,0,0,0
2011,7,793,1,1,0,0,0,0,0,0,0,0,0,0
2011,8,793,3,1,1,0,0,0,0,0,1,0,0,0
2011,9,793,1,0,0,0,0,0,0,0,0,0,0,0
2011,10,793,0,1,0,0,0,0,0,1,0,0,0,0
2011,11,793,2,0,0,0,0,0,0,0,1,0,0,0
2011,12,793,2,0,0,0,0,0,0,1,0,0,0,0
2012,1,793,1,3,0,0,0,0,0,1,0,0,0,0
2012,2,793,1,0,1,0,0,0,0,1,1,0,0,0
2012,3,793,0,1,0,0,0,0,0,0,1,0,0,0
2012,4,793,0,0,0,0,0,0,0,0,1,0,0,0
2012,5,793,1,0,0,0,0,0,0,0,2,0,0,0
2012,8,793,1,1,0,0,0,0,1,0,0,0,0,0
2012,9,793,0,3,0,0,0,0,0,1,0,0,0,0
2012,10,793,3,0,0,0,0,0,0,1,0,1,0,0
2012,11,793,0,0,0,0,0,0,0,1,0,0,0,0
2012,12,793,2,0,1,0,0,0,0,0,2,0,0,0
2013,1,793,0,2,0,0,0,0,0,6,0,0,0,0
2013,2,793,0,3,0,0,0,0,0,1,3,0,0,0
2013,3,793,1,1,1,0,0,0,0,1,3,0,0,1
2013,4,793,2,2,1,0,0,0,0,0,0,0,0,0
2013,7,793,0,2,0,0,0,0,0,1,0,0,0,0
2013,8,793,1,3,0,0,0,0,0,0,1,0,0,0
2013,9,793,1,1,0,0,0,0,0,0,0,0,0,0
2013,10,793,1,1,0,0,0,0,0,0,1,0,0,0
2013,12,793,1,0,0,0,0,0,0,0,0,0,0,0
2014,1,793,0,1,0,0,0,0,0,2,0,0,0,1
2014,3,793,3,1,0,0,0,0,0,0,1,0,0,0
2014,4,793,0,2,1,0,0,0,0,0,0,0,0,0
2014,5,793,1,0,0,0,0,0,0,0,1,0,0,0
2014,6,793,0,2,0,0,0,0,0,1,1,0,0,0
2014,7,793,0,2,1,0,0,0,0,0,0,0,0,0
2014,9,793,0,1,0,0,0,0,0,0,0,0,0,0
2014,10,793,0,2,0,0,0,0,0,0,1,0,0,0
2014,11,793,0,2,0,0,0,0,0,0,0,0,0,0
2014,12,793,1,1,0,0,0,0,0,0,0,0,0,0
2015,1,793,0,0,0,0,0,0,0,0,3,0,0,0
2015,2,793,0,1,0,0,0,0,0,0,1,0,0,0
2015,3,793,0,2,0,0,0,0,0,1,0,0,0,0
2015,4,793,0,1,0,0,0,0,0,0,0,0,0,0
2015,5,793,2,1,0,0,0,0,0,2,0,0,0,0
2015,6,793,0,1,0,0,0,0,0,0,0,0,0,0
2015,7,793,1,2,0,0,0,0,0,1,0,0,0,0
2015,8,793,2,0,0,0,0,0,0,1,0,0,0,0
2015,9,793,0,1,0,0,0,0,0,0,1,0,0,0
2015,10,793,1,1,0,0,0,0,0,1,0,0,0,0
2015,11,793,0,0,0,0,0,0,0,1,2,0,0,0
2015,12,793,0,1,0,0,0,0,0,0,0,0,0,0
2016,1,793,0,5,0,0,0,0,0,0,1,0,0,0
2016,2,793,0,2,0,0,0,0,0,0,0,0,0,0
2016,3,793,0,2,0,0,0,0,0,0,0,0,0,0
2016,4,793,0,0,0,0,0,0,0,0,2,0,0,0
2016,5,793,0,1,0,0,0,0,0,0,0,0,0,0
2016,6,793,0,2,0,0,0,0,0,0,0,0,0,0
2016,7,793,0,2,0,0,0,0,0,0,0,0,0,0
2016,8,793,0,6,0,0,0,0,0,0,0,0,0,0
2016,9,793,0,3,0,0,0,0,0,0,1,0,0,0
2016,10,793,0,1,1,0,0,0,0,0,0,0,0,0
2016,11,793,0,2,0,0,0,0,0,1,1,0,0,0
2016,12,793,0,2,0,0,0,0,0,1,1,0,0,0
2006,2,794,0,0,0,0,0,0,0,2,1,0,0,1
2006,3,794,0,0,0,0,0,0,0,0,1,0,0,1
2006,4,794,0,0,0,0,0,0,0,0,1,0,0,1
2006,5,794,0,0,0,0,0,0,0,0,0,0,0,1
2006,6,794,0,0,0,0,0,0,0,1,0,0,0,0
2006,7,794,0,0,0,0,0,0,0,0,1,0,0,2
2006,9,794,0,0,0,0,0,0,0,1,0,0,0,0
2006,10,794,0,0,0,0,0,0,0,1,0,0,0,0
2006,11,794,0,0,0,0,0,0,0,1,0,0,0,1
2006,12,794,0,0,0,0,0,0,0,1,0,0,0,0
2007,2,794,0,0,0,0,0,0,0,0,0,0,0,1
2007,3,794,0,0,0,0,0,0,0,0,0,0,0,1
2007,4,794,0,0,0,0,0,0,0,0,0,0,0,1
2007,5,794,0,0,0,0,0,0,0,0,0,0,0,1
2007,6,794,0,0,0,0,0,0,0,0,1,0,0,0
2007,7,794,0,0,0,0,0,0,0,0,1,0,0,1
2007,8,794,0,0,0,0,0,0,0,0,1,0,0,0
2007,10,794,0,0,0,0,0,0,0,0,0,0,0,1
2007,12,794,0,0,0,0,0,0,0,0,0,0,0,1
2008,2,794,0,0,0,0,0,0,0,0,0,0,0,1
2008,3,794,0,0,0,0,0,0,0,0,0,0,0,1
2008,7,794,0,0,0,0,0,0,0,0,0,0,0,1
2009,3,794,0,0,0,0,0,0,0,0,0,0,0,1
2009,6,794,0,0,0,0,0,0,0,0,0,0,0,1
2009,7,794,0,0,0,0,0,0,0,0,0,0,0,1
2009,11,794,0,0,0,0,0,0,0,0,0,0,0,1
2010,2,794,0,0,0,0,0,0,0,0,0,0,0,1
2013,2,794,0,0,0,0,0,0,0,0,0,0,0,1
2013,4,794,0,0,0,0,0,0,0,0,0,0,0,1
2013,11,794,0,0,0,0,0,0,0,0,0,0,0,2
2014,1,794,0,0,0,0,0,0,0,0,0,0,0,1
2014,3,794,0,0,0,0,0,0,0,0,0,0,0,1
2014,9,794,0,0,0,0,0,0,0,0,0,0,0,1
2015,1,794,0,0,0,0,0,0,0,0,0,0,0,1
2006,2,795,0,0,0,0,0,0,0,0,0,0,0,1
2006,3,795,0,0,0,0,0,0,0,0,0,0,0,1
2006,4,795,0,0,1,0,0,0,0,0,0,0,0,1
2006,6,795,0,0,0,0,0,0,0,0,0,0,0,1
2006,7,795,0,0,0,0,0,0,0,0,0,0,0,1
2006,9,795,0,0,0,0,0,0,0,0,0,0,0,1
2006,11,795,0,0,0,0,0,0,0,0,0,0,0,2
2006,12,795,0,0,1,0,0,0,0,0,0,0,0,2
2007,1,795,0,0,0,0,0,0,0,0,0,0,0,1
2007,3,795,0,0,1,0,0,0,0,0,0,0,0,2
2007,4,795,0,0,0,0,0,0,0,0,0,0,0,4
2007,5,795,0,0,1,0,0,0,0,0,0,0,0,0
2007,7,795,0,0,0,0,0,0,0,0,1,0,0,3
2007,8,795,0,0,0,0,0,0,0,0,3,0,0,0
2007,9,795,0,0,0,0,0,0,0,0,4,0,0,2
2007,10,795,0,0,1,0,0,0,0,0,0,0,0,0
2007,11,795,0,0,0,0,0,0,0,0,1,0,0,1
2007,12,795,0,0,1,0,0,0,0,0,4,0,0,0
2008,1,795,0,0,0,0,0,0,0,0,1,0,0,2
2008,2,795,0,0,0,0,0,0,0,0,1,0,0,0
2008,3,795,0,0,0,0,0,0,0,0,2,0,0,0
2008,4,795,0,0,0,0,0,0,0,0,2,0,0,1
2008,5,795,0,0,0,0,0,0,0,0,2,0,0,0
2008,6,795,0,0,1,0,0,0,0,0,0,0,0,1
2008,7,795,0,0,0,0,0,0,0,0,0,0,0,2
2008,9,795,0,0,2,0,0,0,0,0,0,0,0,2
2008,10,795,0,0,0,0,0,0,0,0,0,0,0,1
2008,11,795,0,0,0,0,0,0,0,0,1,0,0,0
2008,12,795,0,0,0,0,0,0,0,0,2,0,0,0
2009,1,795,0,0,0,0,0,0,0,0,2,0,0,1
2009,2,795,0,0,0,0,0,0,0,0,1,0,0,0
2009,3,795,0,0,1,0,0,0,0,0,2,0,0,0
2009,4,795,0,0,0,0,0,0,0,0,1,0,0,1
2009,5,795,0,0,0,0,0,0,0,0,1,0,0,1
2009,6,795,0,0,0,0,0,0,0,0,0,0,0,1
2009,7,795,0,0,1,0,0,0,0,0,0,0,0,0
2009,8,795,0,0,0,0,0,0,0,0,3,0,0,2
2009,9,795,0,0,0,0,0,0,0,0,0,0,0,1
2009,10,795,0,0,0,0,0,0,0,0,1,0,0,3
2009,11,795,0,0,0,0,0,0,0,0,1,0,0,0
2009,12,795,0,0,0,0,0,0,0,0,2,0,0,1
2010,1,795,0,0,0,0,0,0,0,0,1,0,0,0
2010,2,795,0,0,1,0,0,0,0,0,1,0,0,0
2010,4,795,0,0,0,0,0,0,0,0,1,0,0,0
2010,5,795,0,0,1,0,0,0,0,0,0,0,0,0
2010,7,795,0,0,0,0,0,0,0,0,1,0,0,0
2010,8,795,0,0,0,0,0,0,0,0,2,0,0,0
2010,9,795,0,0,0,0,0,0,0,0,1,0,0,0
2010,10,795,0,0,0,0,0,0,0,0,1,0,0,0
2010,11,795,0,0,0,0,0,0,0,0,1,0,0,1
2011,1,795,0,0,0,0,0,0,0,0,2,0,0,0
2011,2,795,0,0,0,0,0,0,0,0,3,0,0,0
2011,3,795,0,0,1,0,0,0,0,0,1,0,0,1
2011,4,795,0,0,0,0,0,0,0,0,1,0,0,0
2011,5,795,0,0,0,0,0,0,0,0,1,0,0,0
2011,7,795,0,0,0,0,0,0,0,0,1,0,0,0
2011,8,795,0,0,1,0,0,0,0,0,1,0,0,1
2011,9,795,0,0,0,0,0,0,0,0,1,0,0,0
2011,10,795,0,0,0,0,0,0,0,0,2,0,0,0
2011,11,795,0,0,0,0,0,0,0,0,0,0,0,1
2011,12,795,0,0,2,0,0,0,0,0,0,0,0,0
2012,1,795,0,0,0,0,0,0,0,0,1,0,0,0
2012,3,795,0,0,1,0,0,0,0,0,1,0,0,0
2012,5,795,0,0,1,0,0,0,0,0,0,0,0,0
2012,6,795,0,0,0,0,0,0,0,0,1,0,0,0
2012,8,795,0,0,0,0,0,0,0,0,1,0,0,0
2012,9,795,0,0,0,0,0,0,0,0,1,0,0,0
2012,10,795,0,0,0,0,0,0,0,0,1,0,0,0
2013,1,795,0,0,1,0,0,0,0,0,0,0,0,0
2013,2,795,0,0,0,0,0,0,0,0,1,0,0,0
2013,4,795,0,0,0,0,0,0,0,0,1,0,0,0
2013,6,795,0,0,0,0,0,0,0,0,1,0,0,0
2006,1,796,2,1,0,0,0,1,0,0,5,0,0,4
2006,2,796,2,1,0,0,0,0,0,1,2,1,0,16
2006,3,796,2,0,0,0,0,0,0,0,2,3,0,14
2006,4,796,2,1,0,0,0,3,0,0,1,1,0,5
2006,5,796,2,2,0,0,0,1,0,0,2,0,0,3
2006,6,796,2,0,0,0,0,0,0,0,4,0,0,7
2006,7,796,2,0,0,0,0,2,0,1,4,1,0,13
2006,8,796,2,2,0,0,0,1,0,0,3,2,0,9
2006,9,796,2,0,0,0,0,2,0,0,2,0,0,4
2006,10,796,1,0,0,0,0,2,0,0,2,0,0,7
2006,11,796,0,1,0,0,0,1,0,1,2,0,0,5
2006,12,796,2,1,0,0,0,3,0,0,4,0,0,11
2007,1,796,0,1,0,0,0,1,0,0,2,0,0,4
2007,2,796,0,0,0,0,0,0,0,0,6,0,0,7
2007,3,796,1,4,0,0,0,0,1,0,6,0,0,10
2007,4,796,3,0,0,0,0,1,0,0,7,2,0,15
2007,5,796,1,1,0,0,0,2,0,0,6,1,0,5
2007,6,796,2,0,0,0,0,0,0,0,6,1,0,5
2007,7,796,1,1,0,0,0,0,0,0,5,0,0,5
2007,8,796,4,1,0,0,0,1,0,0,5,0,0,8
2007,9,796,0,1,0,0,0,2,0,0,6,3,0,7
2007,10,796,0,1,0,0,0,0,0,0,3,0,0,3
2007,11,796,2,1,0,0,0,0,0,0,4,1,0,2
2007,12,796,1,1,0,0,0,1,0,0,9,1,0,3
2008,1,796,3,2,0,0,0,0,0,0,8,1,0,8
2008,2,796,9,0,0,0,0,0,0,0,6,0,0,4
2008,3,796,6,4,0,0,0,1,0,0,4,0,0,6
2008,4,796,4,2,0,0,0,0,0,0,2,0,0,7
2008,5,796,7,1,0,0,0,1,0,0,7,1,0,7
2008,6,796,7,3,0,0,0,1,0,1,8,0,0,7
2008,7,796,3,2,0,0,0,1,0,0,7,1,0,6
2008,8,796,2,1,0,0,0,2,0,0,13,0,0,1
2008,9,796,3,0,0,0,0,1,0,0,6,0,0,6
2008,10,796,6,0,0,0,0,0,0,0,9,1,0,3
2008,11,796,3,1,0,0,0,1,1,1,6,0,0,6
2008,12,796,3,0,0,0,0,0,0,0,5,1,0,7
2009,1,796,8,2,0,0,0,0,1,0,6,1,0,1
2009,2,796,4,2,0,0,0,1,0,0,4,0,0,9
2009,3,796,5,9,0,0,0,0,0,0,7,1,0,5
2009,4,796,2,7,0,0,0,1,0,0,2,0,0,5
2009,5,796,8,8,0,0,0,1,0,0,4,0,0,3
2009,6,796,5,3,0,0,0,0,0,0,11,0,0,3
2009,7,796,3,5,0,0,0,2,0,0,11,0,0,7
2009,8,796,2,2,0,0,0,0,0,0,9,0,0,3
2009,9,796,2,5,0,0,0,0,0,0,8,0,0,3
2009,10,796,4,3,0,0,0,2,0,0,4,1,0,1
2009,11,796,5,3,0,0,0,1,9,0,6,0,9,12
2009,12,796,6,1,0,0,0,0,6,0,4,0,6,9
2010,1,796,3,2,0,0,0,1,8,0,3,1,8,9
2010,2,796,3,4,0,0,0,1,8,0,13,1,8,11
2010,3,796,7,3,0,0,0,1,7,0,8,1,7,10
2010,4,796,7,4,0,0,0,1,5,0,10,0,5,9
2010,5,796,10,0,0,0,0,1,7,0,3,0,7,11
2010,6,796,10,1,0,0,0,1,6,0,6,0,6,9
2010,7,796,7,3,0,0,0,0,6,0,7,0,6,8
2010,8,796,7,7,0,0,0,1,6,0,5,1,6,6
2010,9,796,7,0,0,0,0,0,3,0,4,0,3,4
2010,10,796,6,3,0,0,0,0,4,0,6,1,4,4
2010,11,796,4,0,0,0,0,0,3,0,2,0,3,5
2010,12,796,5,3,0,0,0,0,7,0,5,0,7,7
2011,1,796,9,5,0,0,0,0,4,0,3,0,4,7
2011,2,796,6,3,0,0,0,0,4,0,7,0,4,7
2011,3,796,9,4,0,0,0,0,5,0,8,1,5,6
2011,4,796,7,4,0,0,0,0,6,0,4,0,6,7
2011,5,796,7,0,0,0,0,0,7,0,4,2,7,11
2011,6,796,3,0,0,0,0,0,5,0,2,1,5,8
2011,7,796,3,2,0,0,0,0,1,0,6,1,1,4
2011,8,796,10,1,0,0,0,0,3,0,3,0,3,5
2011,9,796,3,1,0,0,0,0,3,0,9,1,3,4
2011,10,796,2,0,0,0,0,0,3,0,5,0,3,5
2011,11,796,2,4,0,0,0,0,3,0,6,0,3,3
2011,12,796,1,0,0,0,0,0,3,0,3,1,3,3
2012,1,796,3,3,0,0,0,0,4,0,4,1,4,4
2012,2,796,6,2,0,0,0,0,3,0,8,0,3,4
2012,3,796,2,5,0,0,0,0,1,0,12,1,1,7
2012,4,796,6,6,0,0,0,0,1,0,20,1,1,5
2012,5,796,4,4,0,0,0,0,4,0,15,0,4,8
2012,6,796,1,2,1,0,0,0,1,0,14,0,1,2
2012,7,796,4,2,2,0,0,0,4,0,21,0,4,6
2012,8,796,2,2,2,0,0,0,3,0,14,0,3,6
2012,9,796,3,1,1,0,0,0,0,0,6,0,0,1
2012,10,796,4,2,3,0,0,0,4,0,9,0,4,6
2012,11,796,2,0,1,0,0,0,2,0,7,1,2,6
2012,12,796,2,1,5,0,0,0,2,0,5,1,2,4
2013,1,796,4,0,1,4,0,0,1,0,7,0,1,2
2013,2,796,7,0,1,1,0,0,2,0,11,0,2,6
2013,3,796,5,1,1,3,0,0,1,0,8,0,1,2
2013,4,796,2,2,1,1,0,0,1,0,18,0,1,5
2013,5,796,4,4,0,3,0,0,1,0,18,0,1,5
2013,6,796,4,2,0,0,0,0,3,0,21,0,2,8
2013,7,796,2,6,1,2,0,0,2,0,25,0,0,2
2013,8,796,0,4,1,1,0,0,8,0,21,2,4,9
2013,9,796,1,3,1,1,0,0,5,0,13,0,4,9
2013,10,796,3,3,1,1,0,0,3,0,14,0,2,11
2013,11,796,4,4,0,1,0,0,4,0,11,1,3,6
2013,12,796,2,0,0,2,0,0,3,1,17,2,1,8
2014,1,796,3,3,1,0,0,0,2,0,12,0,1,5
2014,2,796,3,1,0,0,0,0,4,2,10,0,3,9
2014,3,796,4,1,0,1,0,0,6,1,8,0,2,5
2014,4,796,5,1,2,0,0,0,4,4,15,0,2,6
2014,5,796,5,1,7,1,0,0,8,2,9,0,7,12
2014,6,796,7,5,13,0,0,0,15,0,6,1,12,14
2014,7,796,5,3,12,1,0,0,15,1,14,0,10,14
2014,8,796,2,3,2,1,0,0,5,0,9,0,4,9
2014,9,796,5,2,2,0,0,0,6,0,5,0,2,4
2014,10,796,2,2,5,1,0,0,6,0,6,0,6,8
2014,11,796,2,3,1,0,0,0,1,0,6,1,1,3
2014,12,796,2,2,0,0,0,0,1,0,7,2,0,1
2015,1,796,4,4,4,0,0,0,8,1,5,1,6,10
2015,2,796,2,0,4,0,0,0,4,0,5,0,3,6
2015,3,796,5,3,3,1,0,0,3,0,5,2,2,4
2015,4,796,5,0,4,0,0,0,6,0,6,0,5,12
2015,5,796,4,2,1,1,0,0,1,0,7,1,0,4
2015,6,796,3,7,3,0,0,0,2,0,7,4,2,7
2015,7,796,3,6,2,1,0,0,3,0,6,2,2,6
2015,8,796,2,3,3,2,0,0,5,0,8,3,4,8
2015,9,796,6,0,3,0,0,0,4,0,3,0,3,9
2015,10,796,2,1,2,0,0,0,7,0,5,3,3,6
2015,11,796,3,2,1,1,0,0,8,0,3,1,4,7
2015,12,796,2,4,2,0,0,0,6,0,4,1,2,3
2016,1,796,2,4,0,0,0,0,8,0,4,2,3,4
2016,2,796,5,0,1,0,0,0,6,0,3,0,1,3
2016,3,796,1,3,0,1,0,0,4,0,7,2,0,0
2016,4,796,2,0,2,0,0,0,3,0,1,2,3,7
2016,5,796,2,1,0,0,0,0,1,1,7,0,0,3
2016,6,796,7,1,3,0,0,0,6,0,6,0,3,12
2016,7,796,3,2,4,1,0,0,6,0,4,0,4,9
2016,8,796,5,3,3,0,0,0,5,1,6,0,3,9
2016,9,796,7,0,2,1,0,0,3,0,6,2,2,6
2016,10,796,3,0,4,1,0,0,4,0,4,1,2,8
2016,11,796,0,1,1,0,0,0,0,0,3,0,0,0
2016,12,796,11,1,2,0,0,0,4,0,3,1,4,9
2006,1,797,2,0,0,0,0,0,0,0,0,2,0,0
2006,2,797,5,0,0,0,0,0,0,0,0,1,0,0
2006,3,797,1,0,0,0,0,0,0,0,0,4,0,0
2006,4,797,2,0,0,0,0,0,0,0,1,2,0,0
2006,5,797,2,0,0,0,0,0,0,0,0,3,0,0
2006,6,797,3,0,0,0,0,0,0,0,1,3,0,0
2006,7,797,1,0,0,0,0,0,0,0,0,11,0,0
2006,8,797,1,0,0,0,0,0,0,0,0,5,0,0
2006,9,797,3,0,0,0,0,0,0,0,0,3,0,0
2006,10,797,0,0,0,0,0,0,0,0,3,0,0,0
2006,11,797,1,0,0,0,0,0,0,0,1,2,0,0
2006,12,797,1,0,0,0,0,0,0,0,0,4,0,0
2007,1,797,0,0,0,0,0,0,0,0,0,1,0,0
2007,2,797,2,0,0,0,0,0,0,0,1,0,0,0
2007,3,797,1,0,0,0,0,0,0,0,0,0,0,0
2007,4,797,1,0,0,0,0,0,0,0,0,3,0,0
2007,5,797,1,0,0,0,0,0,0,0,0,0,0,0
2007,6,797,1,0,0,0,0,0,0,0,0,1,0,0
2007,7,797,0,0,0,0,0,0,0,0,0,4,0,0
2007,8,797,0,0,0,0,0,0,0,0,1,1,0,0
2007,9,797,0,0,0,0,0,0,0,0,0,3,0,0
2007,10,797,0,0,0,0,0,0,0,0,0,5,0,0
2007,11,797,1,0,0,0,0,0,0,0,0,3,0,0
2007,12,797,0,0,0,0,0,0,0,0,1,5,0,0
2008,1,797,0,0,0,0,0,0,0,0,0,6,0,0
2008,2,797,1,0,0,0,0,0,0,0,2,3,0,0
2008,3,797,1,0,0,0,0,0,0,0,0,2,0,0
2008,4,797,0,0,0,0,0,0,0,0,0,3,0,0
2008,5,797,1,0,0,0,0,0,0,0,0,5,0,0
2008,6,797,0,0,0,0,0,0,0,0,0,4,0,0
2008,7,797,1,0,0,0,0,0,0,0,0,8,0,0
2008,8,797,1,0,0,0,0,0,0,0,0,1,0,0
2008,9,797,0,0,0,0,0,0,0,0,0,7,0,0
2008,10,797,1,0,0,0,0,0,0,0,1,2,0,0
2008,11,797,1,0,0,0,0,0,0,0,0,3,0,0
2008,12,797,0,0,0,0,0,0,0,0,1,2,0,0
2009,1,797,2,0,0,0,0,0,0,0,0,9,0,0
2009,2,797,3,0,0,0,0,0,0,0,1,1,0,0
2009,3,797,0,0,0,0,0,0,0,0,0,4,0,0
2009,4,797,0,0,0,0,0,0,0,0,1,3,0,0
2009,7,797,0,0,0,0,0,0,0,0,0,1,0,0
2009,8,797,2,0,0,0,0,0,0,0,0,3,0,0
2009,9,797,0,0,0,0,0,0,0,0,0,6,0,0
2009,10,797,0,0,0,0,0,0,0,0,1,1,0,0
2009,11,797,0,0,0,0,0,0,0,0,0,3,0,0
2009,12,797,0,0,0,0,0,0,0,0,0,10,0,0
2010,1,797,0,0,0,0,0,0,0,0,0,11,0,0
2010,2,797,1,0,0,0,0,0,0,0,0,4,0,0
2010,3,797,0,0,0,0,0,0,0,0,0,6,0,0
2010,4,797,0,0,0,0,0,0,0,0,1,6,0,0
2010,5,797,1,0,0,0,0,0,0,0,0,3,0,0
2010,6,797,0,0,0,0,0,0,0,0,0,6,0,0
2010,7,797,1,0,0,0,0,0,0,0,0,3,0,0
2010,8,797,0,0,0,0,0,0,0,0,1,8,0,0
2010,9,797,0,0,0,0,0,0,0,0,0,6,0,0
2010,10,797,1,0,0,0,0,0,0,0,0,6,0,0
2010,11,797,1,0,0,0,0,0,0,0,0,3,0,0
2010,12,797,0,0,0,0,0,0,0,0,0,3,0,0
2011,1,797,0,0,0,0,0,0,0,0,0,6,0,0
2011,2,797,0,0,0,0,0,0,0,0,0,6,0,0
2011,3,797,0,0,0,0,0,0,0,0,1,11,0,0
2011,4,797,0,0,0,0,0,0,0,0,0,7,0,0
2011,5,797,0,0,0,0,0,0,0,0,0,4,0,0
2011,6,797,0,0,0,0,0,0,0,0,0,3,0,0
2011,7,797,0,0,0,0,0,0,0,0,0,4,0,0
2011,8,797,1,0,0,0,0,0,0,0,0,4,0,0
2011,9,797,0,0,0,0,0,0,0,0,0,6,0,0
2011,10,797,0,0,0,0,0,0,0,0,0,7,0,0
2011,11,797,0,0,0,0,0,0,0,0,0,2,0,0
2011,12,797,0,0,0,0,0,0,0,0,1,2,0,0
2012,1,797,0,0,0,0,0,0,0,0,0,6,0,0
2012,2,797,0,0,0,0,0,0,0,0,0,4,0,0
2012,3,797,0,0,0,0,0,0,0,0,0,3,0,0
2012,4,797,0,0,0,0,0,0,0,0,0,3,0,0
2012,5,797,0,0,0,0,0,0,0,0,0,3,0,0
2012,6,797,1,0,0,0,0,0,0,0,0,7,0,0
2012,7,797,0,0,0,0,0,0,0,0,0,3,0,0
2012,8,797,0,0,0,0,0,0,0,0,0,7,0,0
2012,9,797,0,0,0,0,0,0,0,0,0,1,0,0
2012,10,797,0,0,0,0,0,0,0,0,0,5,0,0
2012,11,797,0,0,0,0,0,0,0,0,0,3,0,0
2012,12,797,0,0,0,0,0,0,0,0,0,3,0,0
2013,1,797,0,0,0,0,0,0,0,0,0,4,0,0
2013,2,797,0,0,0,0,0,0,0,0,0,7,0,0
2013,3,797,0,0,0,0,0,0,0,0,0,4,0,0
2013,4,797,0,0,0,0,0,0,0,0,0,8,0,0
2013,5,797,0,0,0,0,0,0,0,0,1,2,0,0
2013,6,797,0,0,0,0,0,0,0,0,0,3,0,0
2013,7,797,0,0,0,0,0,0,0,0,0,7,0,0
2013,8,797,0,0,0,0,0,0,0,0,0,5,0,0
2013,9,797,0,0,0,0,0,0,0,0,0,3,0,0
2013,10,797,0,0,0,0,0,0,0,0,0,3,0,0
2013,11,797,1,0,0,0,0,0,0,0,1,5,0,0
2013,12,797,0,0,0,0,0,0,0,0,0,2,0,0
2014,1,797,0,0,0,0,0,0,0,0,0,6,0,0
2014,2,797,0,0,0,0,0,0,0,0,0,7,0,0
2014,3,797,0,0,0,0,0,0,0,0,0,4,0,0
2014,4,797,0,0,0,0,0,0,0,0,0,2,0,0
2014,5,797,0,0,0,0,0,0,0,0,0,4,0,0
2014,6,797,0,0,0,0,0,0,0,0,0,10,0,0
2014,7,797,0,0,0,0,0,0,0,0,0,2,0,0
2014,8,797,1,0,0,0,0,0,0,0,0,4,0,0
2014,9,797,0,0,0,0,0,0,0,0,0,3,0,0
2014,10,797,0,0,0,0,0,0,0,0,0,2,0,0
2014,11,797,0,0,0,0,0,0,0,0,0,5,0,0
2014,12,797,0,0,0,0,0,0,0,0,0,4,0,0
2015,1,797,0,0,0,0,0,0,0,0,1,6,0,0
2015,2,797,0,0,0,0,0,0,0,0,0,8,0,0
2015,3,797,0,0,0,0,0,0,0,0,2,2,0,0
2015,4,797,0,0,0,0,0,0,0,0,0,2,0,0
2015,5,797,0,0,0,0,0,0,0,0,0,1,0,0
2015,6,797,0,0,0,0,0,0,0,0,0,5,0,0
